"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"20/01/2023";"1000";"20,6";"20,8";"20,3";"81,0";"82,0";"80,0";"17,2";"17,4";"16,9";"917,2";"917,2";"916,1";"1,4";"74,0";"4,0";"110,20";"0,0"
"20/01/2023";"1100";"21,5";"22,0";"20,5";"80,0";"82,0";"78,0";"17,9";"18,3";"17,2";"918,0";"918,0";"917,2";"2,4";"269,0";"5,1";"523,60";"0,0"
"20/01/2023";"1200";"21,5";"21,7";"21,1";"78,0";"81,0";"77,0";"17,5";"17,9";"17,3";"918,8";"918,8";"918,0";"1,9";"270,0";"5,0";"408,70";"0,0"
"20/01/2023";"1300";"20,2";"21,5";"20,2";"81,0";"81,0";"76,0";"16,9";"17,5";"16,4";"919,0";"919,1";"918,8";"2,8";"294,0";"8,4";"495,80";"0,0"
"20/01/2023";"1400";"20,4";"20,4";"19,6";"80,0";"84,0";"79,0";"16,8";"17,0";"16,4";"918,2";"919,1";"918,2";"1,0";"358,0";"6,1";"514,50";"1,4"
"20/01/2023";"1500";"22,2";"22,2";"20,4";"71,0";"83,0";"71,0";"16,7";"17,9";"16,7";"917,0";"918,2";"917,0";"1,4";"5,0";"3,5";"1081,20";"0,2"
"20/01/2023";"1600";"23,5";"23,5";"22,2";"71,0";"73,0";"65,0";"17,9";"18,2";"16,2";"916,3";"917,0";"916,3";"1,9";"353,0";"4,6";"1544,00";"0,0"
"20/01/2023";"1700";"25,1";"25,7";"23,5";"63,0";"73,0";"60,0";"17,6";"18,9";"17,0";"915,6";"916,3";"915,6";"2,5";"329,0";"6,0";"2735,50";"0,0"
"20/01/2023";"1800";"25,6";"26,5";"24,7";"63,0";"65,0";"60,0";"17,9";"18,9";"17,2";"914,1";"915,6";"914,1";"2,2";"335,0";"6,1";"2434,20";"0,0"
"20/01/2023";"1900";"27,4";"27,4";"25,6";"60,0";"65,0";"58,0";"18,8";"19,1";"17,8";"913,1";"914,1";"913,1";"2,0";"326,0";"6,3";"2578,50";"0,0"
"20/01/2023";"2000";"26,3";"27,9";"26,3";"62,0";"63,0";"54,0";"18,5";"19,2";"17,4";"912,8";"913,1";"912,7";"2,3";"331,0";"7,3";"1961,30";"0,0"
"20/01/2023";"2100";"25,9";"26,6";"25,9";"63,0";"64,0";"60,0";"18,2";"19,0";"17,9";"913,0";"913,1";"912,8";"2,6";"329,0";"6,1";"467,60";"0,0"
"20/01/2023";"2200";"22,4";"26,3";"22,4";"67,0";"69,0";"61,0";"15,8";"19,0";"15,8";"914,1";"914,1";"912,9";"3,7";"293,0";"9,3";"268,90";"0,0"
"20/01/2023";"2300";"20,4";"22,3";"20,1";"81,0";"81,0";"67,0";"17,0";"17,0";"15,4";"914,9";"914,9";"914,1";"2,4";"275,0";"9,1";"";"0,2"
"21/01/2023";"0000";"20,0";"20,4";"19,9";"85,0";"85,0";"81,0";"17,4";"17,4";"17,0";"915,6";"915,6";"914,9";"0,6";"214,0";"5,0";"";"0,6"
"21/01/2023";"0100";"19,7";"20,0";"19,6";"88,0";"88,0";"84,0";"17,7";"17,7";"17,2";"916,3";"916,3";"915,7";"0,9";"159,0";"3,3";"";"0,2"
"21/01/2023";"0200";"20,0";"20,1";"19,7";"86,0";"89,0";"86,0";"17,7";"18,0";"17,6";"916,9";"916,9";"916,3";"0,3";"139,0";"3,0";"";"0,2"
"21/01/2023";"0300";"19,7";"20,0";"19,6";"89,0";"89,0";"87,0";"17,8";"17,9";"17,6";"916,0";"916,9";"916,0";"1,7";"68,0";"3,7";"";"1,6"
"21/01/2023";"0400";"19,3";"19,7";"19,2";"90,0";"90,0";"89,0";"17,6";"17,8";"17,6";"915,6";"916,0";"915,6";"1,4";"60,0";"4,3";"";"0,0"
"21/01/2023";"0500";"19,4";"19,4";"19,3";"90,0";"90,0";"90,0";"17,7";"17,8";"17,6";"915,0";"915,6";"915,0";"0,4";"40,0";"4,2";"";"0,0"
"21/01/2023";"0600";"19,6";"19,6";"19,2";"89,0";"90,0";"89,0";"17,8";"17,8";"17,4";"914,3";"915,0";"914,3";"0,1";"319,0";"2,1";"";"0,4"
"21/01/2023";"0700";"19,8";"20,0";"19,6";"87,0";"89,0";"86,0";"17,5";"17,8";"17,5";"914,3";"914,3";"914,2";"1,5";"359,0";"4,6";"";"0,0"
"21/01/2023";"0800";"19,1";"19,8";"19,1";"91,0";"91,0";"87,0";"17,6";"17,6";"17,3";"914,1";"914,3";"914,1";"1,8";"353,0";"5,4";"";"0,2"
"21/01/2023";"0900";"19,3";"19,3";"19,1";"91,0";"91,0";"91,0";"17,7";"17,8";"17,6";"914,3";"914,3";"914,1";"1,1";"355,0";"5,2";"";"0,0"
"21/01/2023";"1000";"19,6";"19,6";"19,2";"89,0";"91,0";"89,0";"17,7";"17,8";"17,6";"915,1";"915,1";"914,3";"2,1";"344,0";"7,0";"39,50";"0,0"
"21/01/2023";"1100";"20,1";"20,2";"19,6";"86,0";"89,0";"86,0";"17,7";"18,0";"17,6";"915,5";"915,5";"915,1";"2,0";"354,0";"6,3";"309,40";"0,0"
"21/01/2023";"1200";"20,5";"20,5";"20,1";"85,0";"87,0";"85,0";"17,9";"17,9";"17,6";"916,1";"916,2";"915,5";"1,9";"343,0";"6,7";"306,50";"0,0"
"21/01/2023";"1300";"21,2";"21,3";"20,5";"82,0";"85,0";"82,0";"18,1";"18,3";"17,7";"916,2";"916,3";"916,1";"2,5";"350,0";"6,4";"691,70";"0,0"
"21/01/2023";"1400";"22,6";"22,9";"21,2";"76,0";"83,0";"74,0";"18,0";"18,8";"17,9";"916,0";"916,2";"916,0";"2,5";"336,0";"6,0";"1531,30";"0,0"
"21/01/2023";"1500";"23,0";"23,5";"22,4";"72,0";"77,0";"71,0";"17,7";"18,5";"17,6";"915,6";"916,0";"915,6";"3,4";"324,0";"8,0";"1247,40";"0,0"
"21/01/2023";"1600";"23,2";"23,3";"22,5";"77,0";"80,0";"72,0";"18,8";"19,0";"17,7";"915,2";"915,8";"915,2";"2,9";"318,0";"8,3";"844,20";"0,2"
"21/01/2023";"1700";"23,3";"24,0";"22,7";"72,0";"81,0";"71,0";"18,0";"19,4";"18,0";"914,4";"915,2";"914,3";"3,5";"328,0";"10,3";"1016,80";"0,2"
"21/01/2023";"1800";"18,5";"23,2";"18,1";"91,0";"91,0";"72,0";"17,0";"18,6";"16,1";"915,1";"915,3";"914,3";"1,1";"226,0";"10,3";"281,70";"6,2"
"21/01/2023";"1900";"19,2";"19,2";"18,5";"86,0";"91,0";"85,0";"16,7";"17,3";"16,5";"913,8";"915,1";"913,8";"1,4";"267,0";"5,5";"267,50";"0,2"
"21/01/2023";"2000";"20,1";"20,1";"19,2";"82,0";"86,0";"82,0";"17,0";"17,2";"16,5";"913,2";"913,8";"913,2";"1,6";"264,0";"5,3";"479,80";"0,0"
"21/01/2023";"2100";"21,0";"21,0";"20,1";"80,0";"83,0";"78,0";"17,3";"17,5";"16,9";"913,1";"913,2";"913,0";"0,5";"301,0";"3,5";"506,00";"0,0"
"21/01/2023";"2200";"20,6";"21,1";"20,6";"78,0";"81,0";"76,0";"16,7";"17,3";"16,7";"913,5";"913,5";"913,1";"1,2";"238,0";"2,5";"209,10";"0,0"
"21/01/2023";"2300";"19,8";"20,9";"19,8";"86,0";"86,0";"76,0";"17,4";"17,4";"16,5";"913,8";"913,8";"913,3";"0,0";"359,0";"3,7";"0,50";"0,0"
"22/01/2023";"0000";"19,6";"20,0";"19,6";"87,0";"87,0";"85,0";"17,4";"17,6";"17,2";"913,7";"914,0";"913,6";"0,8";"63,0";"2,1";"";"0,0"
"22/01/2023";"0100";"18,5";"19,6";"18,5";"91,0";"91,0";"87,0";"17,0";"17,5";"17,0";"914,8";"914,8";"913,8";"1,5";"84,0";"2,9";"";"0,0"
"22/01/2023";"0200";"19,4";"19,4";"18,5";"90,0";"92,0";"90,0";"17,8";"17,8";"17,1";"915,7";"915,7";"914,8";"0,0";"38,0";"2,9";"";"0,0"
"22/01/2023";"0300";"20,2";"20,2";"19,4";"84,0";"90,0";"84,0";"17,5";"17,9";"17,5";"915,6";"916,0";"915,6";"0,4";"23,0";"1,5";"";"0,0"
"22/01/2023";"0400";"20,2";"20,3";"20,1";"83,0";"86,0";"83,0";"17,3";"17,7";"17,3";"914,9";"915,6";"914,9";"0,1";"13,0";"1,5";"";"0,0"
"22/01/2023";"0500";"20,2";"20,3";"20,0";"85,0";"85,0";"83,0";"17,6";"17,6";"17,3";"914,3";"914,9";"914,3";"0,3";"355,0";"2,6";"";"0,0"
"22/01/2023";"0600";"20,3";"20,3";"20,1";"85,0";"86,0";"85,0";"17,8";"17,8";"17,6";"913,8";"914,3";"913,7";"0,4";"5,0";"2,4";"";"0,0"
"22/01/2023";"0700";"20,1";"20,4";"19,7";"88,0";"89,0";"85,0";"18,0";"18,1";"17,6";"913,7";"913,9";"913,7";"0,3";"21,0";"3,0";"";"0,0"
"22/01/2023";"0800";"19,9";"20,1";"19,9";"88,0";"88,0";"87,0";"17,9";"18,0";"17,8";"913,9";"913,9";"913,7";"0,9";"9,0";"3,2";"";"0,0"
"22/01/2023";"0900";"19,8";"20,0";"19,8";"89,0";"89,0";"88,0";"18,0";"18,0";"17,8";"914,2";"914,2";"913,9";"0,5";"41,0";"2,4";"";"0,0"
"22/01/2023";"1000";"20,1";"20,1";"19,8";"90,0";"90,0";"89,0";"18,3";"18,3";"18,0";"914,5";"914,5";"914,2";"0,7";"15,0";"2,6";"109,60";"0,0"
"22/01/2023";"1100";"20,8";"20,8";"20,1";"88,0";"90,0";"87,0";"18,7";"18,7";"18,3";"914,8";"914,9";"914,5";"1,6";"320,0";"4,8";"308,20";"0,0"
"22/01/2023";"1200";"21,8";"21,8";"20,8";"82,0";"88,0";"82,0";"18,7";"18,9";"18,3";"914,9";"914,9";"914,8";"2,3";"298,0";"5,7";"624,80";"0,0"
"22/01/2023";"1300";"23,3";"23,6";"21,8";"75,0";"83,0";"75,0";"18,7";"19,0";"18,4";"915,2";"915,2";"914,9";"1,9";"295,0";"5,8";"1521,80";"0,0"
"22/01/2023";"1400";"24,4";"25,0";"23,2";"69,0";"76,0";"68,0";"18,3";"19,5";"18,0";"914,6";"915,2";"914,6";"2,4";"313,0";"6,1";"1831,70";"0,0"
"22/01/2023";"1500";"23,8";"24,4";"22,1";"78,0";"85,0";"69,0";"19,8";"20,4";"18,2";"914,4";"914,7";"914,4";"1,1";"315,0";"7,6";"989,10";"2,2"
"22/01/2023";"1600";"22,6";"25,2";"22,6";"82,0";"82,0";"73,0";"19,4";"20,8";"19,3";"913,9";"914,4";"913,9";"1,4";"271,0";"5,4";"1630,10";"1,8"
"22/01/2023";"1700";"21,2";"22,6";"20,9";"89,0";"89,0";"82,0";"19,2";"20,1";"18,5";"913,2";"914,0";"913,2";"1,3";"239,0";"6,9";"381,70";"8,8"
"22/01/2023";"1800";"24,2";"24,3";"21,1";"77,0";"89,0";"76,0";"19,9";"20,4";"18,6";"912,4";"913,2";"912,2";"0,1";"10,0";"4,3";"1554,10";"0,2"
"22/01/2023";"1900";"24,6";"24,7";"22,4";"72,0";"80,0";"68,0";"19,3";"20,6";"17,7";"911,4";"912,4";"911,4";"0,4";"17,0";"5,4";"1307,60";"0,2"
"22/01/2023";"2000";"24,2";"25,0";"23,9";"72,0";"78,0";"70,0";"18,7";"20,5";"18,4";"911,8";"911,8";"911,2";"0,3";"15,0";"4,3";"1067,20";"0,0"
"22/01/2023";"2100";"24,8";"26,0";"24,2";"67,0";"75,0";"63,0";"18,2";"19,9";"17,8";"912,0";"912,0";"911,7";"2,3";"278,0";"5,4";"874,10";"0,0"
"22/01/2023";"2200";"23,8";"24,8";"23,8";"74,0";"74,0";"67,0";"18,9";"18,9";"18,1";"912,6";"912,7";"911,9";"1,1";"293,0";"4,3";"187,80";"0,0"
"22/01/2023";"2300";"23,1";"23,8";"23,0";"80,0";"81,0";"74,0";"19,4";"19,5";"18,8";"913,5";"913,5";"912,6";"1,1";"253,0";"3,8";"";"0,0"
"23/01/2023";"0000";"22,7";"23,2";"22,6";"74,0";"80,0";"71,0";"17,9";"19,5";"17,4";"914,0";"914,0";"913,5";"2,0";"241,0";"4,9";"";"0,0"
"23/01/2023";"0100";"20,9";"22,7";"20,7";"90,0";"90,0";"74,0";"19,2";"19,2";"17,8";"914,8";"914,8";"914,0";"0,2";"211,0";"4,3";"";"1,8"
"23/01/2023";"0200";"21,0";"21,2";"20,8";"90,0";"91,0";"89,0";"19,3";"19,6";"19,2";"915,1";"915,1";"914,8";"0,1";"280,0";"1,7";"";"0,4"
"23/01/2023";"0300";"20,6";"21,0";"20,6";"90,0";"91,0";"90,0";"18,9";"19,3";"18,9";"914,8";"915,1";"914,8";"0,6";"262,0";"1,4";"";"0,4"
"23/01/2023";"0400";"20,5";"20,7";"20,5";"90,0";"90,0";"90,0";"18,8";"19,0";"18,8";"914,9";"915,0";"914,8";"0,5";"240,0";"2,7";"";"0,4"
"23/01/2023";"0500";"20,5";"20,6";"20,5";"91,0";"91,0";"90,0";"18,9";"19,0";"18,8";"914,4";"914,9";"914,4";"0,3";"255,0";"1,7";"";"0,0"
"23/01/2023";"0600";"20,3";"20,5";"20,3";"90,0";"91,0";"90,0";"18,7";"19,0";"18,7";"914,2";"914,4";"914,0";"1,5";"288,0";"3,3";"";"0,0"
"23/01/2023";"0700";"20,4";"20,4";"20,3";"90,0";"91,0";"90,0";"18,7";"18,8";"18,7";"913,9";"914,2";"913,8";"0,1";"287,0";"3,3";"";"0,0"
"23/01/2023";"0800";"20,3";"20,4";"20,3";"89,0";"90,0";"89,0";"18,4";"18,7";"18,4";"913,8";"913,9";"913,7";"0,1";"352,0";"1,9";"";"0,0"
"23/01/2023";"0900";"20,3";"20,3";"20,2";"90,0";"90,0";"89,0";"18,7";"18,7";"18,4";"913,9";"913,9";"913,8";"0,4";"342,0";"2,7";"";"0,0"
"23/01/2023";"1000";"20,5";"20,5";"20,3";"89,0";"90,0";"89,0";"18,7";"18,7";"18,6";"914,6";"914,6";"913,9";"0,6";"331,0";"3,4";"95,80";"0,0"
"23/01/2023";"1100";"21,0";"21,1";"20,5";"84,0";"89,0";"84,0";"18,3";"18,8";"18,2";"915,0";"915,0";"914,6";"1,0";"345,0";"3,8";"425,00";"0,0"
"23/01/2023";"1200";"22,4";"22,4";"21,0";"80,0";"85,0";"80,0";"18,8";"18,9";"18,2";"915,5";"915,5";"915,0";"1,9";"289,0";"4,4";"963,10";"0,2"
"23/01/2023";"1300";"23,3";"23,7";"22,4";"76,0";"80,0";"72,0";"18,8";"18,9";"18,0";"915,9";"915,9";"915,5";"2,5";"289,0";"6,3";"1675,70";"0,0"
"23/01/2023";"1400";"24,4";"24,4";"23,0";"71,0";"76,0";"70,0";"18,7";"19,1";"18,1";"915,7";"915,9";"915,7";"2,5";"303,0";"6,3";"2284,90";"0,0"
"23/01/2023";"1500";"21,1";"25,6";"21,1";"84,0";"84,0";"63,0";"18,3";"19,0";"17,7";"916,0";"916,0";"915,6";"3,4";"262,0";"7,3";"2198,40";"1,4"
"23/01/2023";"1600";"24,5";"24,6";"20,9";"75,0";"88,0";"75,0";"19,8";"20,5";"18,3";"915,2";"916,1";"915,2";"1,9";"302,0";"6,9";"1265,50";"1,8"
"23/01/2023";"1700";"24,9";"25,8";"23,0";"67,0";"78,0";"67,0";"18,5";"20,7";"17,8";"914,1";"915,2";"914,1";"3,0";"302,0";"7,1";"2520,80";"0,2"
"23/01/2023";"1800";"26,5";"26,7";"24,4";"62,0";"72,0";"60,0";"18,6";"19,7";"17,5";"913,2";"914,1";"913,2";"2,3";"300,0";"6,1";"2906,40";"0,0"
