"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"18/07/2022";"0000";"24,8";"25,7";"24,8";"40,0";"40,0";"37,0";"10,2";"10,2";"9,8";"920,8";"920,8";"920,3";"1,6";"75,0";"3,6";"";"0,0"
"18/07/2022";"0100";"23,5";"24,8";"23,5";"44,0";"44,0";"40,0";"10,5";"10,5";"10,2";"921,1";"921,1";"920,8";"0,2";"75,0";"2,8";"";"0,0"
"18/07/2022";"0200";"21,3";"23,5";"21,2";"55,0";"55,0";"44,0";"11,8";"11,8";"10,5";"921,4";"921,5";"921,1";"0,0";"85,0";"1,4";"";"0,0"
"18/07/2022";"0300";"23,3";"23,6";"21,3";"44,0";"55,0";"44,0";"10,4";"11,9";"10,4";"921,4";"921,5";"921,3";"2,1";"87,0";"5,0";"";"0,0"
"18/07/2022";"0400";"21,6";"23,3";"21,6";"48,0";"48,0";"44,0";"10,3";"10,5";"10,2";"921,4";"921,5";"921,2";"1,8";"94,0";"5,3";"";"0,0"
"18/07/2022";"0500";"21,0";"21,6";"20,9";"48,0";"49,0";"48,0";"9,5";"10,3";"9,5";"921,2";"921,5";"921,2";"1,9";"87,0";"5,2";"";"0,0"
"18/07/2022";"0600";"19,9";"21,0";"19,9";"51,0";"51,0";"48,0";"9,4";"9,5";"9,3";"921,0";"921,2";"920,9";"1,2";"80,0";"4,2";"";"0,0"
"18/07/2022";"0700";"19,0";"19,9";"18,9";"54,0";"54,0";"50,0";"9,4";"9,5";"9,2";"921,1";"921,1";"920,9";"0,5";"60,0";"3,0";"";"0,0"
"18/07/2022";"0800";"19,0";"19,2";"18,6";"54,0";"55,0";"53,0";"9,4";"9,5";"9,2";"920,8";"921,1";"920,8";"1,1";"67,0";"3,4";"";"0,0"
"18/07/2022";"0900";"18,4";"19,1";"18,2";"56,0";"57,0";"53,0";"9,6";"9,6";"9,3";"920,9";"920,9";"920,7";"2,3";"70,0";"4,5";"";"0,0"
"18/07/2022";"1000";"18,7";"19,0";"18,4";"55,0";"56,0";"54,0";"9,5";"9,6";"9,4";"921,3";"921,3";"920,9";"2,2";"79,0";"5,2";"";"0,0"
"18/07/2022";"1100";"19,1";"19,1";"18,4";"55,0";"57,0";"55,0";"9,9";"9,9";"9,5";"922,1";"922,1";"921,3";"2,2";"71,0";"4,7";"101,10";"0,0"
"18/07/2022";"1200";"21,5";"21,6";"19,1";"48,0";"55,0";"48,0";"10,1";"10,4";"9,8";"922,6";"922,6";"922,1";"2,4";"66,0";"5,8";"646,70";"0,0"
"18/07/2022";"1300";"23,8";"24,3";"21,5";"41,0";"48,0";"40,0";"9,6";"10,3";"9,3";"923,0";"923,1";"922,6";"2,5";"52,0";"6,0";"1718,60";"0,0"
"18/07/2022";"1400";"25,7";"26,2";"23,8";"34,0";"41,0";"34,0";"8,8";"10,0";"8,8";"923,1";"923,2";"923,0";"2,0";"44,0";"5,7";"2271,30";"0,0"
"18/07/2022";"1500";"26,6";"26,8";"25,0";"28,0";"36,0";"27,0";"6,6";"9,7";"6,0";"922,9";"923,2";"922,9";"4,0";"90,0";"8,6";"2604,20";"0,0"
"18/07/2022";"1600";"27,8";"28,1";"26,6";"27,0";"29,0";"26,0";"7,3";"7,7";"6,2";"921,9";"922,9";"921,9";"2,5";"56,0";"8,0";"2773,90";"0,0"
"18/07/2022";"1700";"28,4";"28,8";"27,4";"24,0";"28,0";"22,0";"5,6";"7,4";"4,4";"921,3";"921,9";"921,3";"3,4";"68,0";"7,7";"2666,80";"0,0"
"18/07/2022";"1800";"29,1";"29,2";"28,0";"20,0";"24,0";"20,0";"4,2";"6,2";"3,9";"920,9";"921,4";"920,9";"2,4";"57,0";"7,1";"2292,50";"0,0"
"18/07/2022";"1900";"28,9";"29,5";"28,7";"20,0";"22,0";"19,0";"3,4";"5,0";"3,0";"920,6";"920,9";"920,6";"2,4";"72,0";"7,4";"1745,30";"0,0"
"18/07/2022";"2000";"28,7";"29,4";"28,6";"21,0";"21,0";"18,0";"4,1";"4,1";"2,3";"920,5";"920,6";"920,5";"2,1";"69,0";"5,9";"1080,40";"0,0"
"18/07/2022";"2100";"26,5";"28,7";"26,5";"26,0";"26,0";"20,0";"5,3";"5,3";"3,5";"920,6";"920,8";"920,5";"0,6";"77,0";"5,3";"287,00";"0,0"
"18/07/2022";"2200";"24,5";"26,5";"24,5";"30,0";"31,0";"25,0";"5,8";"6,0";"5,0";"921,1";"921,1";"920,6";"1,0";"77,0";"2,4";"";"0,0"
"18/07/2022";"2300";"23,7";"24,6";"23,2";"31,0";"33,0";"30,0";"5,4";"6,0";"5,4";"921,5";"921,5";"921,1";"1,1";"109,0";"2,4";"";"0,0"
"19/07/2022";"0000";"22,9";"23,9";"22,6";"31,0";"33,0";"30,0";"4,9";"5,6";"4,9";"921,8";"921,8";"921,5";"1,0";"87,0";"2,6";"";"0,0"
"19/07/2022";"0100";"21,9";"22,9";"21,9";"34,0";"34,0";"31,0";"5,4";"5,5";"5,0";"922,0";"922,1";"921,8";"1,4";"80,0";"2,7";"";"0,0"
"19/07/2022";"0200";"21,2";"22,0";"21,2";"36,0";"36,0";"34,0";"5,7";"5,8";"5,4";"922,4";"922,4";"922,1";"1,2";"63,0";"3,6";"";"0,0"
"19/07/2022";"0300";"20,2";"21,2";"20,2";"38,0";"38,0";"36,0";"5,4";"5,8";"5,4";"922,3";"922,6";"922,3";"2,2";"79,0";"3,9";"";"0,0"
"19/07/2022";"0400";"19,3";"20,2";"19,3";"41,0";"41,0";"38,0";"5,7";"5,7";"5,3";"922,2";"922,6";"922,2";"1,9";"82,0";"5,0";"";"0,0"
"19/07/2022";"0500";"18,8";"19,3";"18,8";"43,0";"43,0";"41,0";"6,1";"6,2";"5,7";"921,9";"922,2";"921,9";"1,2";"102,0";"3,8";"";"0,0"
"19/07/2022";"0600";"18,2";"18,9";"18,2";"47,0";"47,0";"43,0";"6,6";"6,6";"6,1";"921,9";"922,0";"921,8";"1,0";"97,0";"3,1";"";"0,0"
"19/07/2022";"0700";"18,1";"18,7";"18,1";"47,0";"47,0";"45,0";"6,6";"6,7";"6,5";"921,8";"921,9";"921,7";"1,2";"92,0";"3,7";"";"0,0"
"19/07/2022";"0800";"17,7";"18,1";"17,3";"49,0";"50,0";"47,0";"6,8";"6,9";"6,6";"922,2";"922,3";"921,8";"1,3";"84,0";"3,4";"";"0,0"
"19/07/2022";"0900";"17,3";"17,7";"17,2";"52,0";"52,0";"49,0";"7,2";"7,3";"6,8";"922,5";"922,6";"922,2";"1,5";"87,0";"3,5";"";"0,0"
"19/07/2022";"1000";"16,9";"17,3";"16,9";"53,0";"53,0";"52,0";"7,4";"7,4";"7,2";"923,2";"923,2";"922,5";"1,1";"85,0";"3,5";"";"0,0"
"19/07/2022";"1100";"18,5";"18,5";"16,9";"52,0";"55,0";"52,0";"8,5";"8,5";"7,4";"923,6";"923,7";"923,2";"1,7";"54,0";"4,6";"153,20";"0,0"
"19/07/2022";"1200";"19,7";"19,7";"18,5";"50,0";"52,0";"50,0";"9,1";"9,2";"8,4";"924,3";"924,3";"923,6";"2,3";"74,0";"5,3";"588,80";"0,0"
"19/07/2022";"1300";"22,1";"22,2";"19,7";"46,0";"50,0";"44,0";"9,9";"9,9";"8,8";"924,7";"924,7";"924,3";"2,6";"53,0";"5,7";"1652,00";"0,0"
"19/07/2022";"1400";"23,8";"23,9";"22,0";"42,0";"46,0";"41,0";"9,9";"10,2";"9,4";"924,2";"924,8";"924,2";"2,3";"53,0";"6,6";"2260,00";"0,0"
"19/07/2022";"1500";"25,4";"25,4";"23,8";"36,0";"42,0";"36,0";"9,2";"10,1";"8,9";"923,3";"924,2";"923,2";"2,3";"50,0";"6,9";"2591,10";"0,0"
"19/07/2022";"1600";"26,3";"26,5";"25,1";"27,0";"36,0";"27,0";"6,0";"9,3";"6,0";"922,5";"923,3";"922,5";"1,9";"71,0";"6,6";"2749,70";"0,0"
"19/07/2022";"1700";"26,5";"27,8";"26,0";"29,0";"29,0";"26,0";"6,8";"7,5";"5,5";"921,5";"922,5";"921,5";"1,8";"49,0";"7,1";"2635,40";"0,0"
"19/07/2022";"1800";"27,1";"27,6";"26,5";"27,0";"29,0";"26,0";"6,7";"7,5";"6,1";"920,6";"921,5";"920,6";"2,0";"72,0";"5,6";"2259,60";"0,0"
"19/07/2022";"1900";"27,4";"28,3";"27,0";"27,0";"28,0";"26,0";"7,0";"7,7";"6,4";"920,2";"920,6";"920,2";"1,8";"65,0";"5,6";"1724,10";"0,0"
"19/07/2022";"2000";"27,2";"27,9";"26,9";"29,0";"29,0";"27,0";"7,4";"7,6";"6,7";"920,1";"920,2";"920,0";"1,7";"104,0";"4,9";"1046,70";"0,0"
"19/07/2022";"2100";"25,7";"27,2";"25,7";"31,0";"31,0";"28,0";"7,5";"7,5";"6,9";"920,4";"920,4";"920,1";"1,4";"111,0";"4,7";"294,50";"0,0"
"19/07/2022";"2200";"24,3";"25,7";"24,3";"36,0";"36,0";"31,0";"8,2";"8,2";"7,4";"920,7";"920,7";"920,4";"1,5";"127,0";"4,8";"";"0,0"
"19/07/2022";"2300";"23,3";"24,3";"23,3";"37,0";"38,0";"36,0";"7,9";"8,3";"7,9";"921,1";"921,1";"920,7";"1,3";"123,0";"3,8";"";"0,0"
"20/07/2022";"0000";"21,7";"23,4";"21,7";"43,0";"43,0";"36,0";"8,5";"8,5";"7,4";"921,2";"921,2";"921,1";"1,0";"64,0";"3,6";"";"0,0"
"20/07/2022";"0100";"21,2";"21,6";"21,2";"44,0";"45,0";"43,0";"8,5";"8,7";"8,5";"921,2";"921,3";"921,2";"0,8";"76,0";"2,4";"";"0,0"
"20/07/2022";"0200";"21,0";"21,3";"20,8";"43,0";"45,0";"42,0";"8,0";"8,6";"7,9";"921,2";"921,3";"921,2";"1,6";"90,0";"3,2";"";"0,0"
"20/07/2022";"0300";"19,8";"21,0";"19,7";"45,0";"46,0";"43,0";"7,7";"8,1";"7,7";"921,2";"921,3";"921,1";"1,4";"74,0";"3,4";"";"0,0"
"20/07/2022";"0400";"18,9";"19,9";"18,6";"46,0";"48,0";"45,0";"7,1";"7,7";"7,1";"921,2";"921,3";"921,2";"1,7";"63,0";"4,0";"";"0,0"
"20/07/2022";"0500";"18,6";"18,9";"18,2";"47,0";"49,0";"46,0";"7,1";"7,3";"7,0";"920,8";"921,2";"920,8";"2,2";"82,0";"4,7";"";"0,0"
"20/07/2022";"0600";"18,4";"18,7";"18,3";"46,0";"47,0";"46,0";"6,7";"7,1";"6,6";"920,5";"920,8";"920,5";"2,0";"96,0";"4,9";"";"0,0"
"20/07/2022";"0700";"18,2";"18,4";"18,1";"47,0";"48,0";"46,0";"6,8";"6,9";"6,6";"920,0";"920,5";"920,0";"2,3";"93,0";"5,4";"";"0,0"
"20/07/2022";"0800";"17,7";"18,2";"17,6";"51,0";"51,0";"47,0";"7,3";"7,3";"6,8";"919,9";"920,1";"919,9";"2,3";"91,0";"5,4";"";"0,0"
"20/07/2022";"0900";"17,6";"18,1";"17,4";"52,0";"52,0";"49,0";"7,5";"7,5";"7,2";"920,5";"920,5";"919,9";"1,8";"80,0";"5,9";"";"0,0"
"20/07/2022";"1000";"17,3";"17,7";"17,3";"54,0";"54,0";"51,0";"7,8";"7,8";"7,4";"920,7";"920,7";"920,5";"2,9";"81,0";"5,2";"";"0,0"
"20/07/2022";"1100";"17,5";"17,5";"16,9";"56,0";"57,0";"54,0";"8,5";"8,5";"7,8";"921,0";"921,1";"920,7";"3,8";"86,0";"7,5";"99,70";"0,0"
"20/07/2022";"1200";"19,7";"19,7";"17,5";"50,0";"56,0";"50,0";"9,0";"9,2";"8,5";"922,0";"922,0";"921,0";"3,0";"77,0";"8,5";"669,10";"0,0"
"20/07/2022";"1300";"22,7";"23,0";"19,6";"41,0";"50,0";"41,0";"8,9";"9,6";"8,9";"922,1";"922,4";"922,0";"2,4";"64,0";"5,9";"1720,00";"0,0"
"20/07/2022";"1400";"24,3";"24,6";"22,5";"36,0";"42,0";"35,0";"8,2";"9,3";"7,9";"921,6";"922,1";"921,6";"3,1";"86,0";"6,7";"2274,60";"0,0"
"20/07/2022";"1500";"26,2";"26,6";"24,0";"30,0";"37,0";"29,0";"7,3";"8,6";"6,0";"920,9";"921,6";"920,9";"2,9";"81,0";"6,5";"2596,70";"0,0"
"20/07/2022";"1600";"27,5";"27,5";"26,1";"28,0";"30,0";"27,0";"7,1";"7,3";"6,1";"920,0";"920,9";"920,0";"2,4";"89,0";"9,5";"2730,80";"0,0"
"20/07/2022";"1700";"27,3";"28,5";"27,0";"27,0";"28,0";"26,0";"6,9";"7,7";"6,7";"918,9";"920,0";"918,9";"3,3";"84,0";"8,2";"2601,20";"0,0"
"20/07/2022";"1800";"28,3";"28,6";"27,3";"25,0";"28,0";"24,0";"6,4";"7,3";"5,6";"918,1";"918,9";"918,1";"2,7";"80,0";"7,6";"2228,90";"0,0"
"20/07/2022";"1900";"28,0";"28,7";"27,6";"25,0";"28,0";"24,0";"5,8";"7,5";"5,5";"917,9";"918,1";"917,9";"3,8";"84,0";"7,6";"1626,40";"0,0"
"20/07/2022";"2000";"27,7";"28,4";"27,5";"24,0";"25,0";"23,0";"5,3";"6,0";"5,2";"917,8";"917,9";"917,7";"3,0";"78,0";"8,9";"974,30";"0,0"
"20/07/2022";"2100";"25,8";"27,7";"25,8";"28,0";"28,0";"24,0";"5,7";"5,9";"5,2";"918,4";"918,4";"917,8";"2,1";"78,0";"6,2";"291,50";"0,0"
"20/07/2022";"2200";"24,3";"25,8";"24,1";"30,0";"31,0";"27,0";"5,6";"6,0";"5,4";"918,6";"918,7";"918,4";"1,6";"86,0";"4,8";"";"0,0"
"20/07/2022";"2300";"23,5";"24,3";"23,4";"31,0";"31,0";"30,0";"5,3";"5,8";"5,3";"919,2";"919,2";"918,6";"1,7";"82,0";"3,5";"";"0,0"
"21/07/2022";"0000";"22,4";"23,5";"22,3";"34,0";"34,0";"31,0";"5,6";"5,6";"5,1";"919,8";"919,8";"919,2";"2,0";"101,0";"4,3";"";"0,0"
"21/07/2022";"0100";"21,5";"22,4";"21,5";"38,0";"38,0";"34,0";"6,5";"6,5";"5,6";"919,9";"919,9";"919,6";"2,1";"91,0";"6,3";"";"0,0"
"21/07/2022";"0200";"20,2";"21,5";"20,2";"43,0";"43,0";"38,0";"7,4";"7,4";"6,5";"920,1";"920,2";"919,9";"2,6";"90,0";"5,9";"";"0,0"
"21/07/2022";"0300";"19,6";"20,2";"19,6";"47,0";"47,0";"43,0";"8,1";"8,1";"7,4";"920,0";"920,2";"920,0";"2,3";"90,0";"5,5";"";"0,0"
"21/07/2022";"0400";"18,4";"19,6";"18,4";"54,0";"54,0";"47,0";"8,9";"9,0";"8,2";"919,8";"920,0";"919,7";"0,4";"18,0";"4,3";"";"0,0"
"21/07/2022";"0500";"19,4";"19,5";"18,0";"52,0";"56,0";"52,0";"9,3";"9,5";"8,9";"919,5";"919,8";"919,5";"1,8";"72,0";"5,5";"";"0,0"
"21/07/2022";"0600";"18,5";"19,4";"18,3";"57,0";"57,0";"52,0";"9,7";"9,7";"9,3";"919,2";"919,5";"919,2";"1,2";"75,0";"5,5";"";"0,0"
"21/07/2022";"0700";"16,8";"18,6";"16,7";"64,0";"64,0";"56,0";"9,9";"9,9";"9,5";"919,0";"919,2";"919,0";"0,7";"42,0";"6,1";"";"0,0"
"21/07/2022";"0800";"16,2";"16,9";"16,2";"67,0";"67,0";"64,0";"10,1";"10,1";"9,9";"919,1";"919,1";"919,0";"1,8";"58,0";"5,1";"";"0,0"
"21/07/2022";"0900";"15,9";"16,3";"15,9";"68,0";"68,0";"67,0";"10,1";"10,1";"10,0";"919,4";"919,4";"919,1";"2,7";"81,0";"5,3";"";"0,0"
"21/07/2022";"1000";"15,5";"16,0";"15,5";"70,0";"71,0";"68,0";"10,2";"10,2";"10,0";"920,0";"920,0";"919,4";"2,4";"81,0";"5,5";"";"0,0"
"21/07/2022";"1100";"17,0";"17,0";"15,5";"65,0";"71,0";"65,0";"10,4";"10,4";"10,2";"920,3";"920,4";"920,0";"2,7";"76,0";"7,4";"98,80";"0,0"
"21/07/2022";"1200";"19,4";"19,5";"17,0";"56,0";"65,0";"56,0";"10,5";"10,7";"10,4";"921,2";"921,2";"920,3";"3,0";"72,0";"7,6";"659,90";"0,0"
"21/07/2022";"1300";"21,4";"21,4";"19,4";"51,0";"56,0";"51,0";"10,7";"10,7";"10,3";"921,6";"921,7";"921,1";"4,1";"75,0";"8,6";"1723,10";"0,0"
"21/07/2022";"1400";"23,2";"23,2";"21,3";"44,0";"51,0";"43,0";"10,2";"10,8";"9,8";"921,3";"921,7";"921,2";"3,5";"61,0";"9,0";"2257,90";"0,0"
"21/07/2022";"1500";"24,3";"25,2";"22,9";"36,0";"44,0";"35,0";"8,4";"10,3";"7,9";"920,6";"921,3";"920,6";"2,4";"20,0";"8,2";"2588,20";"0,0"
"21/07/2022";"1600";"25,6";"25,6";"24,1";"32,0";"37,0";"31,0";"7,5";"9,0";"6,7";"919,8";"920,7";"919,8";"2,6";"20,0";"7,3";"2763,00";"0,0"
"21/07/2022";"1700";"25,9";"26,3";"24,7";"30,0";"32,0";"28,0";"7,2";"7,6";"5,8";"918,7";"919,8";"918,7";"3,1";"66,0";"6,6";"2654,60";"0,0"
"21/07/2022";"1800";"26,0";"26,9";"25,4";"30,0";"30,0";"28,0";"7,1";"7,4";"6,4";"918,1";"918,7";"918,1";"2,7";"75,0";"6,6";"2277,10";"0,0"
"21/07/2022";"1900";"26,6";"27,3";"26,0";"30,0";"31,0";"29,0";"7,6";"7,8";"6,9";"917,9";"918,1";"917,9";"2,1";"39,0";"6,3";"1735,50";"0,0"
"21/07/2022";"2000";"26,2";"26,7";"26,0";"30,0";"31,0";"30,0";"7,4";"7,9";"7,1";"917,9";"918,0";"917,8";"1,6";"55,0";"5,8";"1054,70";"0,0"
"21/07/2022";"2100";"24,6";"26,2";"24,6";"33,0";"33,0";"30,0";"7,2";"7,8";"7,2";"918,3";"918,3";"917,9";"1,5";"356,0";"4,3";"300,70";"0,0"
"21/07/2022";"2200";"23,3";"24,6";"23,3";"39,0";"39,0";"33,0";"8,4";"8,4";"7,2";"918,4";"918,4";"918,3";"0,7";"1,0";"3,2";"";"0,0"
"21/07/2022";"2300";"21,8";"23,3";"21,8";"44,0";"45,0";"39,0";"9,2";"9,4";"8,3";"918,9";"918,9";"918,4";"0,2";"35,0";"2,0";"";"0,0"
"22/07/2022";"0000";"21,5";"22,0";"21,5";"45,0";"46,0";"44,0";"9,2";"9,4";"9,1";"919,1";"919,2";"918,9";"0,6";"87,0";"1,5";"";"0,0"
"22/07/2022";"0100";"21,0";"21,7";"20,9";"47,0";"47,0";"44,0";"9,2";"9,3";"8,8";"919,4";"919,4";"919,1";"0,6";"94,0";"2,4";"";"0,0"
"22/07/2022";"0200";"20,3";"21,0";"20,3";"50,0";"50,0";"47,0";"9,5";"9,6";"9,2";"919,5";"919,6";"919,4";"0,4";"83,0";"2,1";"";"0,0"
"22/07/2022";"0300";"20,4";"20,6";"20,2";"48,0";"50,0";"48,0";"9,1";"9,6";"9,1";"919,5";"919,6";"919,5";"0,8";"82,0";"2,6";"";"0,0"
"22/07/2022";"0400";"19,9";"20,5";"19,9";"50,0";"50,0";"48,0";"9,1";"9,2";"9,0";"919,4";"919,5";"919,4";"1,5";"86,0";"3,9";"";"0,0"
"22/07/2022";"0500";"19,0";"19,9";"18,7";"53,0";"54,0";"50,0";"9,0";"9,3";"9,0";"919,4";"919,5";"919,3";"1,8";"84,0";"4,1";"";"0,0"
"22/07/2022";"0600";"18,1";"19,0";"18,1";"54,0";"54,0";"52,0";"8,5";"9,0";"8,5";"918,8";"919,4";"918,8";"2,5";"85,0";"5,4";"";"0,0"
"22/07/2022";"0700";"17,5";"18,1";"17,5";"56,0";"56,0";"53,0";"8,6";"8,6";"8,5";"918,8";"918,9";"918,8";"2,3";"83,0";"5,2";"";"0,0"
"22/07/2022";"0800";"16,7";"17,5";"16,7";"58,0";"58,0";"56,0";"8,4";"8,6";"8,4";"918,8";"918,9";"918,6";"1,4";"84,0";"4,1";"";"0,0"
"22/07/2022";"0900";"16,4";"16,7";"16,4";"60,0";"60,0";"58,0";"8,6";"8,6";"8,4";"919,3";"919,3";"918,8";"1,6";"74,0";"3,8";"";"0,0"
"22/07/2022";"1000";"16,7";"16,7";"16,2";"59,0";"60,0";"59,0";"8,7";"8,7";"8,5";"919,5";"919,5";"919,2";"2,0";"86,0";"4,4";"";"0,0"
"22/07/2022";"1100";"17,6";"17,6";"16,7";"59,0";"60,0";"59,0";"9,4";"9,4";"8,7";"920,0";"920,0";"919,5";"2,4";"68,0";"5,0";"105,00";"0,0"
"22/07/2022";"1200";"20,3";"20,4";"17,6";"51,0";"59,0";"51,0";"9,7";"9,9";"9,3";"920,8";"920,8";"920,0";"2,5";"58,0";"6,9";"677,20";"0,0"
"22/07/2022";"1300";"22,4";"22,5";"20,3";"44,0";"51,0";"44,0";"9,4";"10,2";"9,4";"921,3";"921,3";"920,8";"2,9";"15,0";"8,0";"1715,50";"0,0"
"22/07/2022";"1400";"24,0";"24,2";"22,3";"37,0";"44,0";"37,0";"8,3";"10,0";"8,3";"921,1";"921,3";"921,1";"2,7";"20,0";"7,8";"2270,30";"0,0"
"22/07/2022";"1500";"24,3";"25,6";"23,8";"32,0";"37,0";"31,0";"6,4";"8,9";"6,4";"920,8";"921,1";"920,8";"3,0";"31,0";"8,4";"2296,70";"0,0"
"22/07/2022";"1600";"25,5";"25,9";"23,9";"29,0";"33,0";"29,0";"6,3";"7,0";"5,9";"920,0";"920,8";"920,0";"2,0";"53,0";"7,5";"2637,80";"0,0"
"22/07/2022";"1700";"25,5";"26,4";"25,0";"28,0";"30,0";"27,0";"5,6";"6,5";"5,1";"919,0";"920,1";"919,0";"1,9";"25,0";"6,9";"2670,30";"0,0"
"22/07/2022";"1800";"25,7";"26,8";"25,4";"27,0";"28,0";"25,0";"5,2";"5,9";"4,4";"918,4";"919,0";"918,4";"1,9";"347,0";"6,1";"2285,40";"0,0"
"22/07/2022";"1900";"26,0";"27,2";"25,6";"26,0";"27,0";"24,0";"5,2";"5,7";"4,7";"918,2";"918,4";"918,2";"1,9";"67,0";"5,8";"1746,50";"0,0"
"22/07/2022";"2000";"25,8";"26,8";"25,7";"26,0";"27,0";"25,0";"5,0";"5,6";"4,7";"918,2";"918,3";"918,1";"1,2";"52,0";"4,9";"1070,50";"0,0"
"22/07/2022";"2100";"24,6";"25,8";"24,6";"29,0";"29,0";"26,0";"5,4";"5,6";"5,0";"918,5";"918,5";"918,2";"1,2";"32,0";"4,0";"302,30";"0,0"
"22/07/2022";"2200";"22,8";"24,6";"22,8";"33,0";"33,0";"29,0";"5,5";"5,7";"5,0";"918,8";"918,8";"918,5";"0,3";"55,0";"3,3";"";"0,0"
"22/07/2022";"2300";"21,7";"22,9";"21,7";"36,0";"36,0";"32,0";"5,7";"5,7";"5,2";"919,2";"919,2";"918,8";"0,2";"81,0";"1,9";"";"0,0"
"23/07/2022";"0000";"21,2";"21,7";"20,6";"40,0";"41,0";"36,0";"6,9";"7,0";"5,7";"919,4";"919,5";"919,2";"1,0";"75,0";"2,5";"";"0,0"
"23/07/2022";"0100";"21,3";"21,6";"20,8";"39,0";"41,0";"38,0";"6,7";"7,1";"6,6";"919,5";"919,6";"919,4";"1,0";"84,0";"2,8";"";"0,0"
"23/07/2022";"0200";"19,6";"21,4";"19,5";"46,0";"46,0";"38,0";"7,7";"7,7";"6,7";"919,3";"919,5";"919,3";"0,0";"75,0";"2,6";"";"0,0"
"23/07/2022";"0300";"19,5";"20,4";"19,3";"46,0";"47,0";"42,0";"7,5";"7,8";"7,0";"919,2";"919,4";"919,2";"1,4";"77,0";"3,6";"";"0,0"
"23/07/2022";"0400";"19,0";"19,6";"19,0";"48,0";"48,0";"46,0";"7,8";"7,8";"7,4";"919,2";"919,3";"919,2";"1,0";"74,0";"2,7";"";"0,0"
"23/07/2022";"0500";"18,5";"19,0";"18,5";"50,0";"50,0";"48,0";"7,8";"8,0";"7,8";"919,0";"919,2";"919,0";"1,8";"84,0";"3,5";"";"0,0"
"23/07/2022";"0600";"17,8";"18,5";"17,7";"52,0";"53,0";"50,0";"7,9";"8,0";"7,8";"918,9";"919,0";"918,8";"2,0";"80,0";"3,6";"";"0,0"
"23/07/2022";"0700";"17,4";"17,8";"17,1";"54,0";"55,0";"52,0";"8,0";"8,2";"7,9";"918,8";"918,9";"918,8";"1,8";"73,0";"3,6";"";"0,0"
"23/07/2022";"0800";"16,2";"17,5";"16,2";"59,0";"59,0";"54,0";"8,3";"8,3";"7,9";"918,7";"918,8";"918,7";"1,0";"60,0";"3,7";"";"0,0"
"23/07/2022";"0900";"15,4";"16,2";"15,1";"63,0";"64,0";"59,0";"8,4";"8,5";"8,1";"918,9";"918,9";"918,7";"0,7";"75,0";"3,2";"";"0,0"
"23/07/2022";"1000";"16,3";"16,4";"15,4";"57,0";"63,0";"57,0";"7,8";"8,4";"7,7";"919,4";"919,4";"918,9";"1,7";"77,0";"3,9";"";"0,0"
"23/07/2022";"1100";"18,1";"18,1";"16,0";"50,0";"59,0";"50,0";"7,4";"8,1";"7,4";"920,2";"920,2";"919,4";"1,8";"89,0";"4,1";"103,90";"0,0"
"23/07/2022";"1200";"21,5";"21,5";"18,1";"41,0";"50,0";"41,0";"7,8";"8,0";"7,4";"920,7";"920,7";"920,2";"1,8";"78,0";"4,5";"691,80";"0,0"
"23/07/2022";"1300";"22,8";"22,9";"20,8";"37,0";"44,0";"37,0";"7,3";"8,5";"7,3";"921,2";"921,3";"920,7";"2,8";"73,0";"7,6";"1742,60";"0,0"
"23/07/2022";"1400";"24,8";"25,1";"22,8";"32,0";"37,0";"32,0";"7,1";"7,9";"6,5";"921,0";"921,3";"920,9";"2,7";"46,0";"7,2";"2293,50";"0,0"
"23/07/2022";"1500";"25,5";"26,1";"24,7";"29,0";"32,0";"28,0";"6,3";"7,2";"6,0";"920,5";"921,0";"920,5";"2,0";"19,0";"7,5";"2610,50";"0,0"
"23/07/2022";"1600";"26,8";"26,8";"25,3";"27,0";"29,0";"27,0";"6,4";"6,7";"5,8";"919,7";"920,5";"919,7";"2,1";"54,0";"6,1";"2756,70";"0,0"
"23/07/2022";"1700";"27,3";"27,7";"25,8";"25,0";"28,0";"25,0";"5,7";"6,5";"5,4";"918,9";"919,8";"918,9";"1,5";"348,0";"6,5";"2658,10";"0,0"
"23/07/2022";"1800";"27,2";"27,6";"26,3";"25,0";"27,0";"24,0";"5,5";"5,9";"4,7";"918,1";"918,9";"918,1";"1,4";"39,0";"5,9";"2279,40";"0,0"
"23/07/2022";"1900";"26,9";"27,8";"26,7";"27,0";"27,0";"25,0";"6,1";"6,4";"5,3";"917,9";"918,1";"917,9";"1,6";"345,0";"4,1";"1719,60";"0,0"
"23/07/2022";"2000";"26,6";"27,7";"26,6";"26,0";"27,0";"25,0";"5,4";"6,4";"5,2";"918,1";"918,1";"917,8";"1,3";"352,0";"4,2";"1043,00";"0,0"
"23/07/2022";"2100";"25,3";"27,2";"25,3";"30,0";"30,0";"25,0";"6,6";"6,6";"5,3";"918,5";"918,5";"918,1";"0,7";"76,0";"3,0";"296,30";"0,0"
